Using device: cuda
Epoch [1/300], Train Loss: 1.9670, Train Acc: 31.01%
  3651   182    0.00000   15    4    5.60158    0.00000   100%  11.1  582s
  3652   181     cutoff   16         5.60158    0.00000   100%  11.5  600s

Explored 3654 nodes (41966 simplex iterations) in 600.09 seconds (1164.88 work units)
Thread count was 12 (of 12 available processors)

Solution count 10: 5.60158 5.68066 6.88534 ... 10.7024

Time limit reached
Best objective 5.601575526981e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 1] val_acc=85.5600 test_acc=0.8609 time=695.5s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 30262 rows, 21260 columns and 3851760 nonzeros
Model fingerprint: 0xf054b048
Variable types: 20260 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [5e-08, 2e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 1e+01]
Presolve removed 1 rows and 0 columns
Presolve time: 0.13s

Explored 0 nodes (0 simplex iterations) in 0.50 seconds (0.71 work units)
Thread count was 1 (of 12 available processors)

Solution count 0

Model is infeasible
Best objective -, best bound -, gap -
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 3859700 nonzeros
Model fingerprint: 0xb3e856d4
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [5e-04, 1e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 4.04s
Presolved: 49261 rows, 57260 columns, 3923570 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.56 seconds (5.36 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.47 seconds (0.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      20.4217429    0.00000   100%     -    5s
     0     0    0.00000    0    9   20.42174    0.00000   100%     -   11s
     0     2    0.00000    0    9   20.42174    0.00000   100%     -   15s
    56    63   11.72687    8    1   20.42174    0.00000   100%   8.5   20s
*   66    66               9      14.8435123    0.00000   100%   8.4   29s
    69    50    0.00000    9    1   14.84351    0.00000   100%   8.3   30s
*   70    50               9       9.4299662    0.00000   100%   8.3   39s
    95    23    0.00000   10    1    9.42997    0.00000   100%   7.6   40s
*  167     2              24       7.4987894    0.00000   100%   4.9   54s
   172     2    0.00000   26    1    7.49879    0.00000   100%   4.8   55s
*  190     4              38       7.0550794    0.00000   100%   4.6   66s
   243     2     cutoff   65         7.05508    0.00000   100%   4.3   70s
*  248     2              59       6.3788312    0.00000   100%   4.3   79s
   252     7     cutoff   66         6.37883    0.00000   100%   4.3   80s
   287     2    0.00000   83    1    6.37883    0.00000   100%   4.2   85s
   323     7    0.00000  102    1    6.37883    0.00000   100%   4.1   90s
   368     3    0.00000  124    1    6.37883    0.00000   100%   4.1   95s
*  389    14             128       6.2719440    0.00000   100%   4.0   97s
*  399    11             133       6.0772101    0.00000   100%   4.0  107s
   447     2    0.00000  164    1    6.07721    0.00000   100%   4.0  111s
   516     4     cutoff  206         6.07721    0.00000   100%   3.8  115s
   620    23     cutoff  253         6.07721    0.00000   100%   3.8  120s
   647     4     cutoff  274         6.07721    0.00000   100%   3.7  127s
   730    22     cutoff  314         6.07721    0.00000   100%   3.7  130s
*  768     5             315       5.3754568    0.00000   100%   3.7  140s
   810     2     cutoff  345         5.37546    0.00000   100%   3.8  145s
   846     2     cutoff  363         5.37546    0.00000   100%   3.7  150s
   902     2     cutoff  392         5.37546    0.00000   100%   3.7  156s
   924     1     cutoff  402         5.37546    0.00000   100%   3.7  160s
   954    27    0.00000  417    1    5.37546    0.00000   100%   3.7  166s
  1029    41     cutoff  469         5.37546    0.00000   100%   3.6  170s
  1191     4     cutoff  544         5.37546    0.00000   100%   3.6  175s
  1235     1    0.00000  557    1    5.37546    0.00000   100%   3.7  180s
  1277    47     cutoff  587         5.37546    0.00000   100%   3.6  185s
  1415    62     cutoff  671         5.37546    0.00000   100%   3.6  191s
  1683   122     cutoff  829         5.37546    0.00000   100%   3.5  197s
  1808    58     cutoff  904         5.37546    0.00000   100%   3.5  201s
  1996    40     cutoff  971         5.37546    0.00000   100%   3.5  208s
  2050    25     cutoff  984         5.37546    0.00000   100%   3.6  223s
  2103    21     cutoff 1003         5.37546    0.00000   100%   3.6  239s
  2143     4     cutoff 1021         5.37546    0.00000   100%   3.6  246s
  2162     2     cutoff 1022         5.37546    0.00000   100%   3.6  262s
  2174     2     cutoff 1027         5.37546    0.00000   100%   3.6  273s
  2178     2     cutoff 1029         5.37546    0.00000   100%   3.6  276s
  2204    75    0.00000 1042    1    5.37546    0.00000   100%   3.6  280s
  2279    26     cutoff 1112         5.37546    0.00000   100%   3.5  288s
  2330    83     cutoff 1117         5.37546    0.00000   100%   3.5  290s
  2429    29     cutoff 1195         5.37546    0.00000   100%   3.5  298s
  2592   115     cutoff 1279         5.37546    0.00000   100%   3.5  302s
  2739    57     cutoff 1366         5.37546    0.00000   100%   3.5  305s
  2887     4    0.00000 1388    1    5.37546    0.00000   100%   3.5  311s
  2972    42     cutoff 1450         5.37546    0.00000   100%   3.5  317s
  3050   108     cutoff 1485         5.37546    0.00000   100%   3.5  320s
  3365   190     cutoff 1694         5.37546    0.00000   100%   3.4  327s
  3551   191    0.00000 1722    0    5.37546    0.00000   100%   3.4  516s
  3553   192    0.00000 1532    5    5.37546    0.00000   100%   3.4  581s
  3555   194    0.00000 1800    5    5.37546    0.00000   100%   3.4  592s
  3556   196    0.00000   16    4    5.37546    0.00000   100%  10.7  596s
  3560   195    0.00000   18    4    5.37546    0.00000   100%  11.1  600s

Explored 3561 nodes (39405 simplex iterations) in 600.09 seconds (1124.72 work units)
Thread count was 12 (of 12 available processors)

Solution count 9: 5.37546 6.07721 6.27194 ... 20.4217

Time limit reached
Best objective 5.375456803687e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 3] val_acc=85.7000 test_acc=0.8594 time=695.8s
Size of X: (40000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 760000 rows, 405130 columns and 152776850 nonzeros
Model fingerprint: 0x43dc0c94
Coefficient statistics:
  Matrix range     [5e-10, 2e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e-05, 1e+01]
Presolve removed 0 rows and 0 columns (presolve time = 6s)...
Presolve removed 0 rows and 0 columns (presolve time = 13s)...
Presolve removed 0 rows and 0 columns (presolve time = 20s)...
Presolve removed 10000 rows and 10000 columns (presolve time = 31s)...
Presolve removed 50000 rows and 50000 columns (presolve time = 39s)...
Presolve removed 90000 rows and 90000 columns (presolve time = 48s)...
Presolve removed 130000 rows and 130000 columns (presolve time = 59s)...
Presolve removed 170000 rows and 170000 columns (presolve time = 70s)...
Presolve removed 190000 rows and 190000 columns (presolve time = 70s)...
Presolve removed 210000 rows and 210000 columns (presolve time = 82s)...
Presolve removed 250000 rows and 250000 columns (presolve time = 95s)...
Presolve removed 290000 rows and 290000 columns (presolve time = 109s)...
Presolve removed 330000 rows and 330000 columns (presolve time = 125s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 125s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 145s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 184s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 187s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 190s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 196s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 200s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 207s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 214s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 215s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 223s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 227s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 231s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 235s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 244s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 847s)...
Presolve removed 360000 rows and 360000 columns
Presolve time: 849.13s

Stopped in 0 iterations and 849.13 seconds (169.57 work units)
Time limit reached
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 3888470 nonzeros
Model fingerprint: 0x7c5ea457
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [6e-05, 1e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 3.53s
Presolved: 49261 rows, 57260 columns, 3952340 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.06 seconds (5.39 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.50 seconds (0.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      23.3031690    0.00000   100%     -    4s
     0     0    0.00000    0    9   23.30317    0.00000   100%     -   11s
     0     2    0.00000    0    9   23.30317    0.00000   100%     -   14s
     1     4    0.00000    1    8   23.30317    0.00000   100%   0.0   15s
    61    68    0.00000    8    1   23.30317    0.00000   100%   7.9   20s
*   68    59               9      11.0195026    0.00000   100%   7.1   29s
    78    32     cutoff    9        11.01950    0.00000   100%   7.7   30s
*   79    32              10       7.4408389    0.00000   100%   7.6   39s
   132     3     cutoff   11         7.44084    0.00000   100%   4.7   40s
*  154     2              15       7.1178303    0.00000   100%   4.4   51s
   181     8    0.00000   33    1    7.11783    0.00000   100%   4.2   55s
*  196     2              34       7.0132979    0.00000   100%   4.2   56s
   225     2     cutoff   55         7.01330    0.00000   100%   4.1   60s
   273     3    0.00000   79    1    7.01330    0.00000   100%   4.0   65s
   299     6     cutoff   94         7.01330    0.00000   100%   3.9   70s
*  322     2             103       6.6467708    0.00000   100%   3.9   81s
   351    13     cutoff  121         6.64677    0.00000   100%   3.8   85s
   424     3     cutoff  160         6.64677    0.00000   100%   3.7   90s
   517     4     cutoff  209         6.64677    0.00000   100%   3.6   95s
   587     2     cutoff  236         6.64677    0.00000   100%   3.7  100s
   610     3    0.00000  247    1    6.64677    0.00000   100%   3.7  108s
   635    15     cutoff  270         6.64677    0.00000   100%   3.6  111s
   686     2    0.00000  285    1    6.64677    0.00000   100%   3.7  115s
*  694     2             289       6.6219525    0.00000   100%   3.7  116s
*  720    26             295       5.6022455    0.00000   100%   3.6  128s
   790    13     cutoff  352         5.60225    0.00000   100%   3.5  131s
   909    40     cutoff  413         5.60225    0.00000   100%   3.5  136s
  1012    39     cutoff  466         5.60225    0.00000   100%   3.5  140s
  1152     3     cutoff  524         5.60225    0.00000   100%   3.6  146s
  1190     1    0.00000  537    1    5.60225    0.00000   100%   3.6  150s
* 1192     1             538       5.6015755    0.00000   100%   3.6  150s
  1213     2     cutoff  549         5.60158    0.00000   100%   3.6  155s
  1241    26    0.00000  563    1    5.60158    0.00000   100%   3.6  160s
  1311     5     cutoff  610         5.60158    0.00000   100%   3.5  165s
  1371    47     cutoff  630         5.60158    0.00000   100%   3.6  170s
  1495    65     cutoff  714         5.60158    0.00000   100%   3.5  175s
  1778    49     cutoff  882         5.60158    0.00000   100%   3.4  182s
  1895    55     cutoff  894         5.60158    0.00000   100%   3.5  187s
  1956    30     cutoff  947         5.60158    0.00000   100%   3.5  190s
  2071     8     cutoff  991         5.60158    0.00000   100%   3.5  209s
  2099     2     cutoff  995         5.60158    0.00000   100%   3.5  211s
  2121     6    0.00000 1003    1    5.60158    0.00000   100%   3.5  226s
  2127     2     cutoff 1004         5.60158    0.00000   100%   3.5  233s
  2133     2     cutoff 1009         5.60158    0.00000   100%   3.5  235s
  2143     3     cutoff 1014         5.60158    0.00000   100%   3.5  251s
  2228    24     cutoff 1092         5.60158    0.00000   100%   3.5  265s
  2300     2     cutoff 1094         5.60158    0.00000   100%   3.5  282s
  2305     2     cutoff 1095         5.60158    0.00000   100%   3.5  288s
  2307     2     cutoff 1096         5.60158    0.00000   100%   3.5  294s
  2309    78     cutoff 1097         5.60158    0.00000   100%   3.5  296s
  2455     4     cutoff 1181         5.60158    0.00000   100%   3.5  301s
  2509     2    0.00000 1197    1    5.60158    0.00000   100%   3.5  311s
  2596    31     cutoff 1278         5.60158    0.00000   100%   3.5  316s
  2706     1     cutoff 1263         5.60158    0.00000   100%   3.5  320s
  2742     1    0.00000 1313    1    5.60158    0.00000   100%   3.5  325s
  2774     1    0.00000 1329    1    5.60158    0.00000   100%   3.5  330s
  2822     1    0.00000 1353    1    5.60158    0.00000   100%   3.5  337s
  2854     1    0.00000 1369    1    5.60158    0.00000   100%   3.5  341s
  2886     1    0.00000 1385    1    5.60158    0.00000   100%   3.5  346s
  2917     2    0.00000 1401    1    5.60158    0.00000   100%   3.5  351s
  2951     2     cutoff 1418         5.60158    0.00000   100%   3.5  357s
  2971    37    0.00000 1428    1    5.60158    0.00000   100%   3.5  360s
  3057     2     cutoff 1473         5.60158    0.00000   100%   3.5  365s
  3099     2    0.00000 1492    1    5.60158    0.00000   100%   3.5  371s
  3220    41     cutoff 1604         5.60158    0.00000   100%   3.5  377s
  3302     8     cutoff 1613         5.60158    0.00000   100%   3.5  380s
  3379     2     cutoff 1571         5.60158    0.00000   100%   3.5  385s
  3416     2    0.00000 1650    1    5.60158    0.00000   100%   3.5  391s
  3455   117    0.00000 1670    1    5.60158    0.00000   100%   3.5  396s
  3573   118    0.00000 1679    0    5.60158    0.00000   100%   3.4  589s

Explored 3574 nodes (26032 simplex iterations) in 600.57 seconds (964.51 work units)
Thread count was 12 (of 12 available processors)

Solution count 9: 5.60158 5.60225 6.62195 ... 23.3032

Time limit reached
Best objective 5.601575526981e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 5] val_acc=85.5600 test_acc=0.8609 time=696.0s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 30262 rows, 21260 columns and 3860110 nonzeros
Model fingerprint: 0x636630e0
Variable types: 20260 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [2e-08, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 1e+01]
Presolve removed 1 rows and 0 columns
Presolve time: 0.13s

Explored 0 nodes (0 simplex iterations) in 0.50 seconds (0.71 work units)
Thread count was 1 (of 12 available processors)

Solution count 0

Model is infeasible
Best objective -, best bound -, gap -
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 3837400 nonzeros
Model fingerprint: 0x4aed3089
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [2e-04, 1e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 3.72s
Presolved: 49261 rows, 57260 columns, 3901270 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.19 seconds (5.50 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.36 seconds (0.83 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      32.2316961    0.00000   100%     -    5s
     0     0    0.00000    0    9   32.23170    0.00000   100%     -   11s
     0     2    0.00000    0    9   32.23170    0.00000   100%     -   14s
     1     4    0.00000    1    8   32.23170    0.00000   100%   0.0   15s
    61    68    0.00000    8    1   32.23170    0.00000   100%  11.8   20s
*   68    59               9      17.5405469    0.00000   100%  10.6   29s
*   70    59               9      16.6080954    0.00000   100%  10.6   37s
*   74    59               9      15.4512379    0.00000   100%  10.9   45s
*   78    44               9      14.7458079    0.00000   100%  11.3   55s
*   79    44              10       8.7821327    0.00000   100%  11.2   63s
   128     4    0.00000   12    1    8.78213    0.00000   100%   7.4   65s
   179     2     cutoff   30         8.78213    0.00000   100%   6.1   70s
*  180     2              29       8.4961879    0.00000   100%   6.1   79s
*  185     2              28       7.1490499    0.00000   100%   6.0   87s
   211     2     cutoff   47         7.14905    0.00000   100%   5.7   90s
   250     3     cutoff   66         7.14905    0.00000   100%   5.4   95s
   279     8     cutoff   81         7.14905    0.00000   100%   5.2  100s
   341     2    0.00000  112    1    7.14905    0.00000   100%   4.8  106s
*  379    15             137       7.1086009    0.00000   100%   4.6  109s
   405     3     cutoff  150         7.10860    0.00000   100%   4.6  110s
   448    16    0.00000  165    1    7.10860    0.00000   100%   4.5  115s
   520     2    0.00000  202    1    7.10860    0.00000   100%   4.4  120s
   580     2     cutoff  231         7.10860    0.00000   100%   4.3  125s
   616     3     cutoff  249         7.10860    0.00000   100%   4.2  130s
   621     2     cutoff  252         7.10860    0.00000   100%   4.2  136s
*  690    25             262       7.1042431    0.00000   100%   4.1  139s
   693     6     cutoff  299         7.10424    0.00000   100%   4.1  141s
   795    30     cutoff  351         7.10424    0.00000   100%   4.0  145s
*  812    30             346       7.0971328    0.00000   100%   4.0  145s
   913     5    0.00000  406    1    7.09713    0.00000   100%   3.9  150s
   968    20    0.00000  425    1    7.09713    0.00000   100%   4.0  156s
  1012     2     cutoff  451         7.09713    0.00000   100%   3.9  160s
  1050     1     cutoff  466         7.09713    0.00000   100%   3.9  166s
  1075    32     cutoff  478         7.09713    0.00000   100%   3.9  171s
  1200     4     cutoff  527         7.09713    0.00000   100%   3.9  176s
  1238     2     cutoff  560         7.09713    0.00000   100%   3.9  181s
  1268    29     cutoff  581         7.09713    0.00000   100%   3.8  186s
  1376    19     cutoff  652         7.09713    0.00000   100%   3.8  191s
  1447     2    0.00000  664    1    7.09713    0.00000   100%   3.8  195s
  1474     2    0.00000  678    1    7.09713    0.00000   100%   3.8  200s
  1502    52    0.00000  692    1    7.09713    0.00000   100%   3.8  206s
  1595     3     cutoff  749         7.09713    0.00000   100%   3.7  211s
  1636     2    0.00000  759    1    7.09713    0.00000   100%   3.8  215s
  1665     2    0.00000  773    1    7.09713    0.00000   100%   3.8  220s
  1674     2    0.00000  778    1    7.09713    0.00000   100%   3.8  236s
  1684     2    0.00000  783    1    7.09713    0.00000   100%   3.8  242s
  1699     2    0.00000  790    1    7.09713    0.00000   100%   3.8  245s
  1710     2     cutoff  796         7.09713    0.00000   100%   3.8  261s
  1712     2     cutoff  797         7.09713    0.00000   100%   3.8  272s
  1716     2     cutoff  799         7.09713    0.00000   100%   3.8  275s
  1789     2     cutoff  822         7.09713    0.00000   100%   3.7  281s
  1866    23     cutoff  900         7.09713    0.00000   100%   3.7  298s
  1907     5     cutoff  905         7.09713    0.00000   100%   3.7  305s
  1980    27     cutoff  955         7.09713    0.00000   100%   3.7  311s
  2130    98     cutoff 1041         7.09713    0.00000   100%   3.6  316s
  2309     9     cutoff 1119         7.09713    0.00000   100%   3.6  326s
* 2342     9            1098       6.1294582    0.00000   100%   3.7  334s
  2351     2     cutoff 1120         6.12946    0.00000   100%   3.7  337s
* 2378     2            1130       5.8081513    0.00000   100%   3.7  347s
* 2385     2            1133       5.4969723    0.00000   100%   3.7  355s
  2471   109     cutoff 1212         5.49697    0.00000   100%   3.6  360s
  2751   181     cutoff 1386         5.49697    0.00000   100%   3.5  366s
  2941    95     cutoff 1501         5.49697    0.00000   100%   3.5  370s
  3216    69     cutoff 1614         5.49697    0.00000   100%   3.5  377s
  3305   123     cutoff 1627         5.49697    0.00000   100%   3.6  380s
  3473    54     cutoff 1738         5.49697    0.00000   100%   3.5  396s
* 3520    54            1638       5.3692827    0.00000   100%   3.6  404s
  3544    10     cutoff 1739         5.36928    0.00000   100%   3.6  419s
  3590     3     cutoff 1740         5.36928    0.00000   100%   3.6  428s
  3599     2     cutoff 1741         5.36928    0.00000   100%   3.6  430s
  3606     2     cutoff 1744         5.36928    0.00000   100%   3.6  435s
  3612     2     cutoff 1747         5.36928    0.00000   100%   3.6  440s
  3618     2     cutoff 1750         5.36928    0.00000   100%   3.6  445s
  3629     2    0.00000 1755    1    5.36928    0.00000   100%   3.6  452s
  3650     2     cutoff 1766         5.36928    0.00000   100%   3.6  455s
  3695     2    0.00000 1788    1    5.36928    0.00000   100%   3.6  460s
  3740     3     cutoff 1811         5.36928    0.00000   100%   3.6  466s
  3891   145     cutoff 1949         5.36928    0.00000   100%   3.5  474s

Explored 4069 nodes (14212 simplex iterations) in 600.16 seconds (1134.41 work units)
Thread count was 12 (of 12 available processors)

Solution count 10: 5.36928 5.49697 5.80815 ... 8.78213

Time limit reached
Best objective 5.369282698762e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 7] val_acc=85.7100 test_acc=0.8594 time=694.9s
Size of X: (40000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 760000 rows, 405130 columns and 152776850 nonzeros
Model fingerprint: 0x43dc0c94
Coefficient statistics:
  Matrix range     [5e-10, 2e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e-05, 1e+01]
Presolve removed 0 rows and 0 columns (presolve time = 6s)...
Presolve removed 0 rows and 0 columns (presolve time = 13s)...
Presolve removed 0 rows and 0 columns (presolve time = 19s)...
Presolve removed 10000 rows and 10000 columns (presolve time = 30s)...
Presolve removed 50000 rows and 50000 columns (presolve time = 38s)...
Presolve removed 90000 rows and 90000 columns (presolve time = 48s)...
Presolve removed 130000 rows and 130000 columns (presolve time = 58s)...
Presolve removed 170000 rows and 170000 columns (presolve time = 69s)...
Presolve removed 210000 rows and 210000 columns (presolve time = 81s)...
Presolve removed 250000 rows and 250000 columns (presolve time = 94s)...
Presolve removed 290000 rows and 290000 columns (presolve time = 108s)...
Presolve removed 330000 rows and 330000 columns (presolve time = 123s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 143s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 182s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 185s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 192s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 197s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 200s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 207s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 212s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 215s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 220s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 228s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 231s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 241s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 835s)...
Presolve removed 360000 rows and 360000 columns
Presolve time: 836.50s

Stopped in 0 iterations and 836.50 seconds (169.57 work units)
