Using device: cuda
Epoch [1/300], Train Loss: 2.1198, Train Acc: 26.19%
  2649   130     cutoff 1321         0.43991    0.00000   100%   3.6  483s
  2803    56     cutoff 1410         0.43991    0.00000   100%   3.5  502s
  2879    11     cutoff 1411         0.43991    0.00000   100%   3.6  509s
  2926     3     cutoff 1412         0.43991    0.00000   100%   3.6  510s
  2960     2    0.00000 1424    1    0.43991    0.00000   100%   3.6  517s
  2979    34    0.00000 1434    1    0.43991    0.00000   100%   3.6  521s
  3013     6     cutoff 1463         0.43991    0.00000   100%   3.6  526s
  3169   135     cutoff 1576         0.43991    0.00000   100%   3.6  533s
  3350   172     cutoff 1686         0.43991    0.00000   100%   3.5  537s
* 3383   172            1514       0.1414552    0.00000   100%   3.6  549s

Explored 3537 nodes (12423 simplex iterations) in 600.17 seconds (1383.21 work units)
Thread count was 12 (of 12 available processors)

Solution count 10: 0.141455 0.439914 0.804838 ... 6.69014

Time limit reached
Best objective 1.414552359128e-01, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 3] val_acc=92.7800 test_acc=0.9285 time=696.8s
Size of X: (40000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 760000 rows, 405130 columns and 179194990 nonzeros
Model fingerprint: 0x6e143563
Coefficient statistics:
  Matrix range     [5e-09, 4e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [2e-06, 2e+01]
Presolve removed 0 rows and 0 columns (presolve time = 7s)...
Presolve removed 0 rows and 0 columns (presolve time = 14s)...
Presolve removed 0 rows and 0 columns (presolve time = 15s)...
Presolve removed 0 rows and 0 columns (presolve time = 22s)...
Presolve removed 10000 rows and 10000 columns (presolve time = 36s)...
Presolve removed 50000 rows and 50000 columns (presolve time = 47s)...
Presolve removed 90000 rows and 90000 columns (presolve time = 59s)...
Presolve removed 130000 rows and 130000 columns (presolve time = 72s)...
Presolve removed 170000 rows and 170000 columns (presolve time = 85s)...
Presolve removed 210000 rows and 210000 columns (presolve time = 100s)...
Presolve removed 250000 rows and 250000 columns (presolve time = 116s)...
Presolve removed 290000 rows and 290000 columns (presolve time = 133s)...
Presolve removed 330000 rows and 330000 columns (presolve time = 151s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 175s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 222s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 226s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 230s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 236s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 240s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 249s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 252s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 258s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 260s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 268s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 273s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 282s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 285s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 294s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 785s)...
Presolve removed 360000 rows and 360000 columns
Presolve time: 787.28s

Stopped in 0 iterations and 787.28 seconds (257.83 work units)
Time limit reached
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23346 rows, 31140 columns and 4516562 nonzeros
Model fingerprint: 0xc679b53c
Model has 17784 simple general constraints
  17784 INDICATOR
Variable types: 20260 continuous, 10880 integer (10880 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve removed 1109 rows and 1108 columns (presolve time = 5s)...
Presolve added 25567 rows and 25568 columns
Presolve time: 5.42s
Presolved: 48913 rows, 56708 columns, 4579364 nonzeros
Presolved model has 17784 SOS constraint(s)
Variable types: 37936 continuous, 18772 integer (18772 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 Free vars  : 2561
 AA' NZ     : 6.224e+04
 Factor NZ  : 7.190e+04 (roughly 6 MB of memory)
 Factor Ops : 1.217e+06 (less than 1 second per iteration)
 Threads    : 4

                  Objective                Residual
Iter       Primal          Dual         Primal    Dual     Compl     Time
   0   3.87977543e+04  0.00000000e+00  1.07e-14 0.00e+00  1.23e+01     6s
   1   1.23618753e+04  1.16819675e+01  1.30e-08 2.70e-01  2.22e+00     6s

Barrier performed 1 iterations in 6.04 seconds (7.56 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.01s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
    2600    0.0000000e+00   0.000000e+00   0.000000e+00      6s

Root relaxation: objective 0.000000e+00, 2600 iterations, 0.53 seconds (1.42 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    0.00000    0    9          -    0.00000      -     -    6s
     0     0    0.00000    0    9          -    0.00000      -     -   28s
     0     2    0.00000    0    9          -    0.00000      -     -   86s
     1     4    0.00000    1    8          -    0.00000      -   0.0   90s
     5     8   15.17148    2    7          -    0.00000      -  1876  109s
    11    14   13.78805    3    6          -    0.00000      -  1731  127s
    13    32    0.00000    4    5          -    0.00000      -  1774  142s
    31    43    9.88855    6    3          -    0.00000      -  1139  153s
*   40    43               7      18.3040606    0.00000   100%   965  153s
*   41    43               8      18.2647941    0.00000   100%   958  153s
*   42    43               8      17.2656881    0.00000   100%   935  164s
    48    42   15.17148    6    3   17.26569    0.00000   100%   900  188s
*   49    42               8      16.4475697    0.00000   100%   936  199s
*   50    42               8      16.3420597    0.00000   100%   985  199s
    51    42    0.00000    8    1   16.34206    0.00000   100%   966  220s
*   54    42               9       6.6859361    0.00000   100%   912  231s
    63    32    0.00000   10    1    6.68594    0.00000   100%   795  247s
    76    33    0.00000   12    1    6.68594    0.00000   100%   928  265s
    77    35    0.00000   13    1    6.68594    0.00000   100%   916  287s
    79    39     cutoff   15         6.68594    0.00000   100%   893  305s
    85    40    0.00000   20    1    6.68594    0.00000   100%   830  337s
    86    42    0.00000   21    1    6.68594    0.00000   100%   820  371s
    88    52    0.00000   23    1    6.68594    0.00000   100%   801  401s
    98    54    0.00000   33    1    6.68594    0.00000   100%   720  463s
   100    54    0.00000   35    1    6.68594    0.00000   100%   705  526s
   106    73     cutoff   38         6.68594    0.00000   100%   994  577s
   127    73     cutoff   57         6.68594    0.00000   100%   837  600s

Explored 131 nodes (108918 simplex iterations) in 600.23 seconds (1383.75 work units)
Thread count was 12 (of 12 available processors)

Solution count 6: 6.68594 16.3421 16.4476 ... 18.3041

Time limit reached
Best objective 6.685936066076e+00, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 5] val_acc=92.5300 test_acc=0.9260 time=698.1s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 30150 rows, 21420 columns and 4488564 nonzeros
Model fingerprint: 0x794bbb5c
Model has 288 simple general constraints
  288 INDICATOR
Variable types: 20260 continuous, 1160 integer (1160 binary)
Coefficient statistics:
  Matrix range     [5e-09, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve removed 9857 rows and 9856 columns (presolve time = 5s)...
Presolve removed 9425 rows and 9424 columns
Presolve time: 9.70s
Presolved: 20725 rows, 11996 columns, 4464858 nonzeros
Presolved model has 288 SOS constraint(s)
Variable types: 11692 continuous, 304 integer (304 binary)
Deterministic concurrent LP optimizer: primal and dual simplex
Showing primal log only...


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.214139e+04   2.365505e+11     30s
    1207    0.0000000e+00   0.000000e+00   0.000000e+00     30s
    2757    0.0000000e+00   0.000000e+00   0.000000e+00     35s
    3265    0.0000000e+00   0.000000e+00   0.000000e+00     40s
    3712    0.0000000e+00   0.000000e+00   0.000000e+00     48s
    3852    0.0000000e+00   0.000000e+00   0.000000e+00     50s
    4139    0.0000000e+00   0.000000e+00   0.000000e+00     57s
Concurrent spin time: 0.01s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   12518    0.0000000e+00   0.000000e+00   0.000000e+00     59s

Root relaxation: objective 0.000000e+00, 12518 iterations, 30.98 seconds (88.60 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    0.00000    0    9          -    0.00000      -     -   58s
H    0     0                      24.5386267    0.00000   100%     -   86s
     0     0    0.00000    0    9   24.53863    0.00000   100%     -   97s
     0     2    0.00000    0    9   24.53863    0.00000   100%     -  189s
     1     4    0.00000    1    8   24.53863    0.00000   100%   0.0  197s
     5     8   16.14695    2    6   24.53863    0.00000   100%  1366  205s
    11    14   18.47947    3    5   24.53863    0.00000   100%  2144  218s
    13    20    0.00000    4    5   24.53863    0.00000   100%  2879  222s
*   19    20               5      21.3311714    0.00000   100%  2302  228s
*   20    20               6      16.7356594    0.00000   100%  2282  234s
    37    17    0.00000    6    3   16.73566    0.00000   100%  1653  242s
    46    21   15.49740    7    1   16.73566    0.00000   100%  1330  250s
*   47    21               7      16.6565693    0.00000   100%  1329  250s
*   52    21               8       7.3223569    0.00000   100%  1273  256s
    56     8    0.00000    9    1    7.32236    0.00000   100%  1227  262s
*   66     8               9       0.1369763    0.00000   100%  1139  268s
    71     2     cutoff   11         0.13698    0.00000   100%  1059  272s
    80     6    0.00000   14    1    0.13698    0.00000   100%  1010  277s
    86     7     cutoff   16         0.13698    0.00000   100%   972  283s
*   88     7              18       0.0461979    0.00000   100%   964  288s
    95     4     cutoff   22         0.04620    0.00000   100%   941  294s
   104     3     cutoff   17         0.04620    0.00000   100%   884  300s
   109     3    0.00000   29    1    0.04620    0.00000   100%   861  306s
   115     3    0.00000   32    1    0.04620    0.00000   100%   832  311s
   128     2 infeasible   38         0.04620    0.00000   100%   780  316s
   136     2     cutoff   42         0.04620    0.00000   100%   759  320s
   148     2    0.00000   48    1    0.04620    0.00000   100%   719  327s
   158     2    0.00000   53    1    0.04620    0.00000   100%   711  333s
   162     3     cutoff   53         0.04620    0.00000   100%   722  335s
   174     3    0.00000   61    1    0.04620    0.00000   100%   713  343s
   177     7 infeasible   63         0.04620    0.00000   100%   739  347s
   185     2 infeasible   69         0.04620    0.00000   100%   707  351s
   200    11 infeasible   74         0.04620    0.00000   100%   664  357s
   211     5 infeasible   84         0.04620    0.00000   100%   647  362s
   237     5 infeasible   96         0.04620    0.00000   100%   600  370s
   245     2 infeasible   89         0.04620    0.00000   100%   615  376s
   254     3    0.00000  101    1    0.04620    0.00000   100%   611  382s
   255     3     cutoff  101         0.04620    0.00000   100%   608  386s
   276     2 infeasible  112         0.04620    0.00000   100%   585  392s
   282     3    0.00000  115    1    0.04620    0.00000   100%   573  395s
   286     2     cutoff  117         0.04620    0.00000   100%   575  401s
   290     1     cutoff  119         0.04620    0.00000   100%   574  406s

Explored 300 nodes (183287 simplex iterations) in 407.82 seconds (1405.55 work units)
Thread count was 12 (of 12 available processors)

Solution count 7: 0.0461979 0.136976 7.32236 ... 24.5386

Optimal solution found (tolerance 1.00e-04)
Best objective 4.619787864125e-02, best bound 4.619787864125e-02, gap 0.0000%
Total misclassified samples: 1
[Run 2 cand 6] val_acc=92.8400 test_acc=0.9279 time=478.6s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23262 rows, 31260 columns and 4511520 nonzeros
Model fingerprint: 0x2fb6d4a9
Model has 18000 simple general constraints
  18000 INDICATOR
Variable types: 20260 continuous, 11000 integer (11000 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-04, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve added 25999 rows and 26000 columns
Presolve time: 4.05s
Presolved: 49261 rows, 57260 columns, 4575390 nonzeros
Presolved model has 18000 SOS constraint(s)
Variable types: 38260 continuous, 19000 integer (19000 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.00s

Barrier statistics:
 AA' NZ     : 0.000e+00
 Factor NZ  : 1.000e+00
 Factor Ops : 1.000e+00 (less than 1 second per iteration)
 Threads    : 1

Barrier performed 0 iterations in 4.62 seconds (6.06 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.00s

Solved with dual simplex

Root relaxation: objective 0.000000e+00, 0 iterations, 0.55 seconds (0.97 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H    0     0                      20.0633428    0.00000   100%     -    5s
     0     0    0.00000    0    9   20.06334    0.00000   100%     -   12s
     0     2    0.00000    0    9   20.06334    0.00000   100%     -   16s
     7    14    0.00000    3    6   20.06334    0.00000   100%   4.3   20s
*   45    41               7      10.8281903    0.00000   100%   4.3   33s
*   52    26               7       9.8212889    0.00000   100%   4.4   46s
*   69    26               8       9.4524402    0.00000   100%   3.9   57s
*   77     5               9       2.3816979    0.00000   100%   3.6   70s
   129     4     cutoff   25         2.38170    0.00000   100%   2.9   76s
   149     6     cutoff   32         2.38170    0.00000   100%   3.0   80s
   190     2     cutoff   56         2.38170    0.00000   100%   3.1   85s
   223     5     cutoff   73         2.38170    0.00000   100%   3.2   90s
   257     3    0.00000   87    1    2.38170    0.00000   100%   3.3   95s
   307     2     cutoff  112         2.38170    0.00000   100%   3.3  100s
   334     1    0.00000  125    1    2.38170    0.00000   100%   3.3  105s
   354     2    0.00000  135    1    2.38170    0.00000   100%   3.3  110s
   419    12     cutoff  175         2.38170    0.00000   100%   3.3  116s
   461    17    0.00000  189    1    2.38170    0.00000   100%   3.4  121s
   502     1    0.00000  209    1    2.38170    0.00000   100%   3.4  125s
   519     8    0.00000  218    1    2.38170    0.00000   100%   3.4  130s
   571     7    0.00000  245    1    2.38170    0.00000   100%   3.4  135s
   598     3     cutoff  263         2.38170    0.00000   100%   3.4  144s
   610    16     cutoff  264         2.38170    0.00000   100%   3.4  146s
   651    12     cutoff  289         2.38170    0.00000   100%   3.4  151s
   699    27     cutoff  317         2.38170    0.00000   100%   3.4  155s
*  748    26             328       2.0882956    0.00000   100%   3.4  168s
   783     7     cutoff  362         2.08830    0.00000   100%   3.4  171s
   841    33     cutoff  392         2.08830    0.00000   100%   3.4  175s
*  858    33             384       1.1409614    0.00000   100%   3.4  186s
   929    32    0.00000  425    1    1.14096    0.00000   100%   3.5  191s
  1025    42     cutoff  489         1.14096    0.00000   100%   3.4  196s
  1134     3     cutoff  507         1.14096    0.00000   100%   3.5  200s
* 1142     3             530       0.0018910    0.00000   100%   3.5  213s
  1148     1 infeasible  533         0.00189    0.00000   100%   3.5  215s

Explored 1171 nodes (4067 simplex iterations) in 217.59 seconds (543.22 work units)
Thread count was 12 (of 12 available processors)

Solution count 8: 0.00189102 1.14096 2.0883 ... 20.0633

Optimal solution found (tolerance 1.00e-04)
Best objective 1.891019268307e-03, best bound 1.891019268307e-03, gap 0.0000%
Total misclassified samples: 1
[Run 2 cand 7] val_acc=92.8300 test_acc=0.9284 time=314.9s
Size of X: (40000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 760000 rows, 405130 columns and 179194990 nonzeros
Model fingerprint: 0x6e143563
Coefficient statistics:
  Matrix range     [5e-09, 4e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [2e-06, 2e+01]
Presolve removed 0 rows and 0 columns (presolve time = 6s)...
Presolve removed 0 rows and 0 columns (presolve time = 14s)...
Presolve removed 0 rows and 0 columns (presolve time = 20s)...
Presolve removed 10000 rows and 10000 columns (presolve time = 34s)...
Presolve removed 50000 rows and 50000 columns (presolve time = 44s)...
Presolve removed 80000 rows and 80000 columns (presolve time = 45s)...
Presolve removed 90000 rows and 90000 columns (presolve time = 56s)...
Presolve removed 130000 rows and 130000 columns (presolve time = 69s)...
Presolve removed 170000 rows and 170000 columns (presolve time = 83s)...
Presolve removed 210000 rows and 210000 columns (presolve time = 97s)...
Presolve removed 250000 rows and 250000 columns (presolve time = 113s)...
Presolve removed 290000 rows and 290000 columns (presolve time = 130s)...
Presolve removed 320000 rows and 320000 columns (presolve time = 130s)...
Presolve removed 330000 rows and 330000 columns (presolve time = 148s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 171s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 217s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 221s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 225s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 232s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 235s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 244s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 248s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 253s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 255s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 264s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 269s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 277s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 280s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 289s)...
Presolve removed 360000 rows and 360000 columns (presolve time = 777s)...
Presolve removed 360000 rows and 360000 columns
Presolve time: 778.61s

Stopped in 0 iterations and 778.61 seconds (257.83 work units)
Time limit reached
No solution found.
Gurobi did not find a solution.
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 23360 rows, 31120 columns and 4501664 nonzeros
Model fingerprint: 0x36e1dbd9
Model has 17748 simple general constraints
  17748 INDICATOR
Variable types: 20260 continuous, 10860 integer (10860 binary)
Coefficient statistics:
  Matrix range     [5e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve removed 1127 rows and 1126 columns (presolve time = 5s)...
Presolve added 25495 rows and 25496 columns
Presolve time: 5.15s
Presolved: 48855 rows, 56616 columns, 4564288 nonzeros
Presolved model has 17748 SOS constraint(s)
Variable types: 37882 continuous, 18734 integer (18734 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.01s

Barrier statistics:
 Free vars  : 3962
 AA' NZ     : 1.093e+05
 Factor NZ  : 1.244e+05 (roughly 8 MB of memory)
 Factor Ops : 2.359e+06 (less than 1 second per iteration)
 Threads    : 4

Barrier performed 0 iterations in 5.77 seconds (7.75 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.01s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
    4047    0.0000000e+00   0.000000e+00   0.000000e+00      6s

Root relaxation: objective 0.000000e+00, 4047 iterations, 0.54 seconds (1.46 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    0.00000    0    9          -    0.00000      -     -    6s
     0     0    0.00000    0    9          -    0.00000      -     -   27s
     0     2    0.00000    0    9          -    0.00000      -     -   86s
     1     4    0.00000    1    8          -    0.00000      -   0.0  132s
     5     8   11.62357    2    7          -    0.00000      -  5345  162s
    11    14   12.77294    3    6          -    0.00000      -  3309  178s
    13    29    0.00000    4    5          -    0.00000      -  2966  204s
    28    54   12.63803    6    3          -    0.00000      -  2159  215s
*   54    54               8      20.0897691    0.00000   100%  1650  215s
    55    56    0.00000    8    1   20.08977    0.00000   100%  1620  242s
    59    54    0.00000    9    1   20.08977    0.00000   100%  1553  261s
*   60    54               9      13.4890672    0.00000   100%  1527  273s
*   62    54               9      11.6235656    0.00000   100%  1478  284s
    69    44     cutoff    9        11.62357    0.00000   100%  1357  299s
    81    46    0.00000   12    1   11.62357    0.00000   100%  1311  319s
    83    48    0.00000   14    1   11.62357    0.00000   100%  1279  339s
    85    49    0.00000   16    1   11.62357    0.00000   100%  1249  357s
    86    50    0.00000   17    1   11.62357    0.00000   100%  1234  375s
    87    51    0.00000   18    1   11.62357    0.00000   100%  1220  403s
    88    52    0.00000   19    1   11.62357    0.00000   100%  1206  429s
    89    53    0.00000   20    1   11.62357    0.00000   100%  1193  460s
    90    56    0.00000   21    1   11.62357    0.00000   100%  1180  491s
    95    56    0.00000   25    1   11.62357    0.00000   100%  1177  532s
    97    57    0.00000   26    1   11.62357    0.00000   100%  1152  574s
    98    58    0.00000   27    1   11.62357    0.00000   100%  1141  600s

Explored 99 nodes (115835 simplex iterations) in 600.17 seconds (1376.50 work units)
Thread count was 12 (of 12 available processors)

Solution count 3: 11.6236 13.4891 20.0898 

Time limit reached
Best objective 1.162356561060e+01, best bound 0.000000000000e+00, gap 100.0000%
Total misclassified samples: 1
[Run 2 cand 9] val_acc=91.9900 test_acc=0.9219 time=698.3s
Size of X: (1000, 512)
Size of W: (10, 512)
Size of b: (10,)
Mismatch:  0
Set parameter TimeLimit to value 600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 18.04.6 LTS")

CPU model: Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 12 threads

Non-default parameters:
TimeLimit  600

Optimize a model with 30157 rows, 21410 columns and 4516100 nonzeros
Model fingerprint: 0x32840ebc
Model has 270 simple general constraints
  270 INDICATOR
Variable types: 20260 continuous, 1150 integer (1150 binary)
Coefficient statistics:
  Matrix range     [1e-08, 9e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e-05, 2e+01]
  GenCon rhs range [1e-05, 1e-05]
  GenCon coe range [1e+00, 1e+00]
Presolve removed 9866 rows and 9865 columns (presolve time = 5s)...
Presolve removed 9461 rows and 9460 columns
Presolve time: 9.77s
Presolved: 20696 rows, 11950 columns, 4492305 nonzeros
Presolved model has 270 SOS constraint(s)
Variable types: 11665 continuous, 285 integer (285 binary)
Deterministic concurrent LP optimizer: primal and dual simplex
Showing primal log only...


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.196204e+04   2.395992e+11     30s
    2826    0.0000000e+00   0.000000e+00   0.000000e+00     36s
    3329    0.0000000e+00   0.000000e+00   0.000000e+00     41s
    3685    0.0000000e+00   0.000000e+00   0.000000e+00     47s
    3841    0.0000000e+00   0.000000e+00   0.000000e+00     50s
    4226    0.0000000e+00   0.000000e+00   0.000000e+00     57s
Concurrent spin time: 0.01s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   12248    0.0000000e+00   0.000000e+00   0.000000e+00     58s

Root relaxation: objective 0.000000e+00, 12248 iterations, 30.73 seconds (87.24 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    0.00000    0    9          -    0.00000      -     -   58s
H    0     0                      19.3355974    0.00000   100%     -   70s
     0     0    0.00000    0    9   19.33560    0.00000   100%     -   81s
     0     2    0.00000    0    9   19.33560    0.00000   100%     -  239s
     1     4    0.00000    1    8   19.33560    0.00000   100%   0.0  266s
     5     8   11.20073    2    6   19.33560    0.00000   100%  4938  305s
    11    14   10.00963    3    5   19.33560    0.00000   100%  4193  324s
    13    36    0.00000    4    5   19.33560    0.00000   100%  4280  328s
*   30    36               5      17.6218787    0.00000   100%  2116  334s
*   31    36               6      17.4893505    0.00000   100%  2075  334s
*   40    36               5      16.7642151    0.00000   100%  1708  340s
*   41    36               6      16.6245153    0.00000   100%  1689  340s
*   50    36               7      15.7792415    0.00000   100%  1435  349s
    53    34    4.68160    7    1   15.77924    0.00000   100%  1438  352s
*   54    34               7      14.8351716    0.00000   100%  1437  358s
*   55    34               8      13.8613557    0.00000   100%  1427  364s
*   57    34               8      12.3312806    0.00000   100%  1436  370s
*   61    34               8      11.0047252    0.00000   100%  1417  376s
*   62    34               8       4.2835785    0.00000   100%  1423  382s
*   90     7               9       0.1146882    0.00000   100%   985  391s
    98     2     cutoff   11         0.11469    0.00000   100%   937  396s
   109     7     cutoff   15         0.11469    0.00000   100%   960  402s
   118    12    0.00000   23    1    0.11469    0.00000   100%  1009  414s
   123    22    0.00000   28    1    0.11469    0.00000   100%   968  429s
