Dataset,Row,Col,Type,Tr_Acc,Val_Acc,Tr_loss,Val_loss
rmftsa_ctoarrivals.csv,264,2,TrainA,0.6118143459915611,0.6666666666666666,0.667937159538269,0.6434192061424255
rmftsa_ladata.csv,508,10,TrainA,0.8971553610503282,0.8823529411764706,0.2818656265735626,0.31125104427337646
synthetic_control.csv,600,60,TrainA,1.0,1.0,0.0007852783310227096,0.0011310282861813903
tae.csv,151,5,TrainA,0.7037037037037037,0.75,0.564927339553833,0.616331934928894
tecator.csv,240,124,TrainA,0.9814814814814815,0.9583333333333334,0.11021852493286133,0.24392543733119965
thoracic-surgery.csv,470,16,TrainA,0.8557919621749409,0.8085106382978723,0.3730040490627289,0.43700093030929565
thoracic_surgery.csv,470,16,TrainA,0.8557919621749409,0.8085106382978723,0.389832079410553,0.4671576917171478
threeOf9.csv,512,9,TrainA,0.9434782608695652,0.9615384615384616,0.20233532786369324,0.16301195323467255
tic-tac-toe.csv,958,9,TrainA,0.7076566125290024,0.6354166666666666,0.576120913028717,0.6215751767158508
tic_tac_toe.csv,958,9,TrainA,0.7354988399071926,0.6875,0.5568541884422302,0.5881462693214417
tokyo1.csv,959,44,TrainA,0.9374275782155272,0.90625,0.15652459859848022,0.215402290225029
transplant.csv,131,3,TrainA,0.9914529914529915,1.0,0.043598346412181854,0.05051730200648308
triazines.csv,186,60,TrainA,0.8263473053892215,0.8421052631578947,0.5109403729438782,0.553799569606781
veteran.csv,137,7,TrainA,0.6910569105691057,0.6428571428571429,0.5126551389694214,0.5479776263237
vinnie.csv,380,2,TrainA,0.8333333333333334,0.9210526315789473,0.3746374547481537,0.22591239213943481
visualizing_environmental.csv,111,3,TrainA,0.5050505050505051,0.6666666666666666,0.6298405528068542,0.5385847687721252
visualizing_galaxy.csv,323,4,TrainA,0.9689655172413794,0.9696969696969697,0.13236203789710999,0.10413582623004913
visualizing_livestock.csv,130,2,TrainA,0.8034188034188035,0.8461538461538461,0.429210364818573,0.4042932391166687
vowel.csv,990,12,TrainA,0.9618406285072951,0.9191919191919192,0.06930189579725266,0.12203960120677948
wdbc.csv,569,30,TrainA,0.9921875,0.9824561403508771,0.08303751051425934,0.13692478835582733
wholesale-customers.csv,440,8,TrainA,0.9166666666666666,0.9318181818181818,0.24937759339809418,0.23389577865600586
wine.csv,178,13,TrainA,1.0,1.0,0.004799216985702515,0.002376904711127281
wisconsin.csv,194,32,TrainA,0.45977011494252873,0.5,0.6744607090950012,0.6963587999343872
xd6.csv,973,9,TrainA,0.9074285714285715,0.9387755102040817,0.2907852828502655,0.24888236820697784
