Dataset,Row,Col,Accuracy_A,Accuracy_B,Accuracy_D,Loss_A,Loss_B,Loss_D,Validation_Accuracy_A,Validation_Accuracy_B,Validation_Accuracy_D,Validation_Loss_A,Validation_Loss_B,Validation_Loss_D,Delta_Training_Accuracy,Delta_Validation_Accuracy,Delta_Training_Loss,Delta_Validation_Loss,ARI
fri_c0_100_25.csv,100,25,0.9875,1.0,1.0,0.3189509510993957,0.2783396244049072,0.2613025605678558,0.75,0.75,0.8,0.5443989634513855,0.5469297170639038,0.5691820383071899,Same,Increased,Decreased,Increased,0
fri_c0_100_5.csv,100,5,0.5125,0.5875,0.5875,0.6904913187026978,0.6853402256965637,0.6848782300949097,0.3,0.35,0.35,0.7040743231773376,0.707714319229126,0.7093024253845215,Same,Same,Decreased,Increased,0
fri_c0_100_50.csv,100,50,0.6125,0.6375,0.6375,0.683498740196228,0.6723583936691284,0.6705204844474792,0.45,0.45,0.45,0.6993492245674133,0.7019878029823303,0.7007976174354553,Same,Same,Decreased,Decreased,0
fri_c0_250_10.csv,250,10,0.85,0.86,0.84,0.4337345957756042,0.4185055196285248,0.4245301783084869,0.8,0.76,0.8,0.5591498017311096,0.5597705841064453,0.5620885491371155,Decreased,Increased,Increased,Increased,0
fri_c0_250_25.csv,250,25,0.905,0.905,0.915,0.321804404258728,0.2966683804988861,0.2956923544406891,0.72,0.72,0.72,0.5360643267631531,0.5566554665565491,0.5555233955383301,Increased,Same,Decreased,Decreased,0
fri_c0_250_5.csv,250,5,0.865,0.865,0.87,0.4030966162681579,0.3950070142745971,0.3911484479904175,0.68,0.68,0.7,0.575678288936615,0.5790854692459106,0.5734226107597351,Increased,Increased,Decreased,Decreased,0
fri_c0_250_50.csv,250,50,0.945,0.95,0.945,0.2833266258239746,0.2513935267925262,0.2559621632099151,0.8,0.82,0.8,0.4278618097305298,0.4303227365016937,0.4137146472930908,Decreased,Decreased,Increased,Decreased,0
fri_c0_500_10.csv,500,10,0.8825,0.885,0.88,0.283706396818161,0.2759782373905182,0.2798613309860229,0.85,0.85,0.85,0.3955440521240234,0.3961709141731262,0.3944639265537262,Decreased,Same,Increased,Decreased,0
fri_c0_500_25.csv,500,25,0.8875,0.895,0.8925,0.353102445602417,0.3358533382415771,0.3433402180671692,0.74,0.72,0.73,0.492939680814743,0.4914322793483734,0.4952454268932342,Decreased,Increased,Increased,Increased,0
fri_c0_500_5.csv,500,5,0.8675,0.8725,0.8675,0.3604782223701477,0.3460752069950104,0.3570522367954254,0.79,0.82,0.79,0.411966323852539,0.3991268575191498,0.4094586670398712,Decreased,Decreased,Increased,Increased,0
fri_c0_500_50.csv,500,50,0.9125,0.9175,0.9175,0.2596504986286163,0.2395008206367492,0.2363622635602951,0.8,0.79,0.78,0.4704448282718658,0.4889000058174133,0.4937505722045898,Same,Decreased,Decreased,Increased,0
fri_c1_1000_10.csv,1000,10,0.695,0.695,0.69,0.5747491121292114,0.5716262459754944,0.5700481534004211,0.695,0.675,0.68,0.6117166876792908,0.6137139201164246,0.6133131384849548,Decreased,Increased,Decreased,Decreased,0
fri_c1_1000_25.csv,1000,25,0.71875,0.7175,0.72,0.558182418346405,0.5532480478286743,0.5527382493019104,0.665,0.66,0.655,0.6096102595329285,0.6112686395645142,0.6115866303443909,Increased,Decreased,Decreased,Increased,0
fri_c1_1000_5.csv,1000,5,0.71625,0.78,0.77875,0.5752535462379456,0.5174793601036072,0.507397472858429,0.655,0.74,0.745,0.6191789507865906,0.5523412823677063,0.539410412311554,Decreased,Increased,Decreased,Decreased,0
fri_c1_1000_50.csv,1000,50,0.745,0.7675,0.75625,0.5511132478713989,0.5305964350700378,0.5382548570632935,0.64,0.635,0.635,0.6709381937980652,0.6744379997253418,0.6771554350852966,Decreased,Same,Increased,Increased,0
fri_c1_100_10.csv,100,10,0.7625,0.7625,0.7625,0.6198621392250061,0.6167737245559692,0.6123331189155579,0.7,0.75,0.75,0.6620439291000366,0.6616712212562561,0.6597545742988586,Same,Same,Decreased,Decreased,0
fri_c1_100_25.csv,100,25,0.875,0.875,0.8875,0.5068157911300659,0.4635105729103088,0.4764811098575592,0.55,0.55,0.55,0.6527169942855835,0.6488503217697144,0.6513577103614807,Increased,Same,Increased,Increased,0
fri_c1_100_5.csv,100,5,0.7,0.7,0.7,0.6224011182785034,0.6131560802459717,0.6192445755004883,0.65,0.6,0.6,0.6697877645492554,0.6688459515571594,0.6681488752365112,Same,Same,Increased,Decreased,0
fri_c1_250_10.csv,250,10,0.7,0.7,0.705,0.5797841548919678,0.5760011076927185,0.5776116847991943,0.72,0.72,0.72,0.583584189414978,0.5839053392410278,0.5827182531356812,Increased,Same,Increased,Decreased,0
fri_c1_250_25.csv,250,25,0.69,0.69,0.695,0.5793054699897766,0.5666253566741943,0.5646536350250244,0.56,0.54,0.56,0.669524073600769,0.6730894446372986,0.6731416583061218,Increased,Increased,Decreased,Increased,0
fri_c1_250_5.csv,250,5,0.785,0.825,0.85,0.5456823706626892,0.5272123217582703,0.5053079128265381,0.76,0.78,0.78,0.618582546710968,0.606743335723877,0.5928525328636169,Increased,Same,Decreased,Decreased,0
fri_c1_250_50.csv,250,50,0.84,0.855,0.855,0.4149936735630035,0.371824562549591,0.3876251578330993,0.74,0.76,0.76,0.5526426434516907,0.5608432292938232,0.5537853837013245,Same,Same,Increased,Decreased,0
fri_c1_500_10.csv,500,10,0.7025,0.72,0.71,0.574190080165863,0.5674578547477722,0.5680118799209595,0.67,0.65,0.65,0.6400355696678162,0.6394261717796326,0.6405061483383179,Decreased,Same,Increased,Increased,0
fri_c1_500_25.csv,500,25,0.755,0.7625,0.7575,0.5671908855438232,0.5419897437095642,0.5510389804840088,0.59,0.62,0.62,0.6681188941001892,0.6665193438529968,0.6679955124855042,Decreased,Same,Increased,Increased,0
fri_c1_500_5.csv,500,5,0.775,0.7775,0.77,0.5516735911369324,0.5390493869781494,0.5498324632644653,0.75,0.76,0.75,0.5605286955833435,0.5485593676567078,0.5599005222320557,Decreased,Decreased,Increased,Increased,0
fri_c1_500_50.csv,500,50,0.78,0.8025,0.7975,0.5551348328590393,0.5287874341011047,0.5294822454452515,0.6,0.58,0.6,0.6633059978485107,0.673798143863678,0.6726757884025574,Decreased,Increased,Increased,Decreased,0
fri_c2_1000_10.csv,1000,10,0.8275,0.83,0.83,0.4248358011245727,0.4207405745983124,0.4119600653648376,0.82,0.825,0.825,0.4318481683731079,0.4278339445590973,0.4198519587516784,Same,Same,Decreased,Decreased,0
fri_c2_1000_25.csv,1000,25,0.8275,0.8275,0.83,0.4197746217250824,0.4151302278041839,0.4054544866085052,0.835,0.84,0.845,0.4168241918087005,0.4109185039997101,0.4061971008777618,Increased,Increased,Decreased,Decreased,0
fri_c2_1000_5.csv,1000,5,0.8675,0.87,0.87,0.4153768122196197,0.4110653698444366,0.4119658172130584,0.885,0.89,0.885,0.3965764343738556,0.3945775330066681,0.3942553997039795,Same,Decreased,Increased,Decreased,0
fri_c2_1000_50.csv,1000,50,0.82375,0.8375,0.82875,0.4420344531536102,0.4296192824840545,0.4297689199447632,0.715,0.71,0.71,0.5592331886291504,0.5704812407493591,0.5758901834487915,Decreased,Same,Increased,Increased,0
fri_c2_100_10.csv,100,10,0.8375,0.8375,0.825,0.474179208278656,0.4612810611724853,0.4654999375343323,0.75,0.75,0.8,0.4881560802459717,0.4794946610927582,0.4792765080928802,Decreased,Increased,Increased,Decreased,0
fri_c2_100_25.csv,100,25,0.85,0.8625,0.85,0.4813914895057678,0.4554093778133392,0.452249526977539,0.6,0.6,0.65,0.6878922581672668,0.6966214776039124,0.6821662187576294,Decreased,Increased,Decreased,Decreased,0
fri_c2_100_50.csv,100,50,0.925,0.925,0.925,0.305388867855072,0.2687899470329284,0.3266489207744598,0.7,0.7,0.7,0.590492844581604,0.6051257252693176,0.6070729494094849,Same,Same,Increased,Increased,0
fri_c2_250_10.csv,250,10,0.825,0.83,0.835,0.4697665274143219,0.4657184183597564,0.4666429162025451,0.76,0.76,0.76,0.4900600016117096,0.4929145574569702,0.4964102208614349,Increased,Same,Increased,Increased,0
fri_c2_250_25.csv,250,25,0.815,0.815,0.825,0.4916684329509735,0.4685086011886596,0.4668303430080414,0.64,0.64,0.66,0.6018097400665283,0.602347731590271,0.6014212965965271,Increased,Increased,Decreased,Decreased,0
fri_c2_250_5.csv,250,5,0.795,0.8,0.835,0.4995820224285126,0.4835908114910126,0.451616108417511,0.74,0.74,0.72,0.5706769227981567,0.5486119389533997,0.5214138627052307,Increased,Decreased,Decreased,Decreased,0
fri_c2_250_50.csv,250,50,0.705,0.705,0.71,0.6642335653305054,0.6177204251289368,0.6155861020088196,0.44,0.44,0.44,0.6956474184989929,0.7032609581947327,0.7056297063827515,Increased,Same,Decreased,Increased,0
fri_c2_500_10.csv,500,10,0.8325,0.8375,0.8375,0.4173660576343536,0.4053098261356354,0.4128530621528625,0.82,0.83,0.83,0.4321804344654083,0.4240725040435791,0.4315473139286041,Same,Same,Increased,Increased,0
fri_c2_500_25.csv,500,25,0.7375,0.7425,0.7425,0.5653207302093506,0.5555649399757385,0.5548204183578491,0.62,0.59,0.59,0.6342125535011292,0.6370100378990173,0.6370370984077454,Same,Same,Decreased,Increased,0
fri_c2_500_5.csv,500,5,0.875,0.885,0.885,0.4173767864704132,0.4048056304454803,0.4051314890384674,0.85,0.84,0.84,0.4387460052967071,0.4283255636692047,0.4251108467578888,Same,Same,Increased,Decreased,0
fri_c2_500_50.csv,500,50,0.8575,0.8625,0.8675,0.4141217768192291,0.3889971971511841,0.3781155347824096,0.69,0.69,0.7,0.6053662300109863,0.6171585321426392,0.6112256646156311,Increased,Increased,Decreased,Decreased,0
fri_c3_1000_10.csv,1000,10,0.7425,0.7525,0.74625,0.5473392009735107,0.544596254825592,0.5466328263282776,0.695,0.7,0.695,0.5870210528373718,0.5860971212387085,0.5879427194595337,Decreased,Decreased,Increased,Increased,0
fri_c3_1000_25.csv,1000,25,0.70375,0.7125,0.70875,0.6044493913650513,0.5930597186088562,0.5805060863494873,0.645,0.645,0.645,0.6398533582687378,0.6368075013160706,0.6335959434509277,Decreased,Same,Decreased,Decreased,0
fri_c3_1000_5.csv,1000,5,0.8375,0.8375,0.83875,0.4093127846717834,0.4007940590381622,0.4057235717773437,0.875,0.87,0.86,0.3886896967887878,0.3770775496959686,0.3837466835975647,Increased,Decreased,Increased,Increased,0
fri_c3_1000_50.csv,1000,50,0.77375,0.7825,0.78125,0.5281772017478943,0.5135875940322876,0.5190847516059875,0.655,0.675,0.645,0.6109004020690918,0.6067920923233032,0.6117151379585266,Decreased,Decreased,Increased,Increased,0
fri_c3_100_25.csv,100,25,0.575,0.5875,0.5875,0.6678363084793091,0.6523173451423645,0.6520597338676453,0.35,0.3,0.3,0.7368783950805664,0.7420164942741394,0.7299227714538574,Same,Same,Decreased,Decreased,0
fri_c3_100_5.csv,100,5,0.6,0.625,0.675,0.6326864361763,0.6207461357116699,0.6136351823806763,0.6,0.6,0.6,0.6844088435173035,0.6857250928878784,0.6852214336395264,Increased,Same,Decreased,Decreased,0
fri_c3_100_50.csv,100,50,0.925,0.9125,0.9,0.4563528001308441,0.4253214001655578,0.4603380262851715,0.6,0.6,0.5,0.650343656539917,0.6542049050331116,0.6577513813972473,Decreased,Decreased,Increased,Increased,0
fri_c3_250_10.csv,250,10,0.665,0.72,0.73,0.5995585918426514,0.5694398880004883,0.5485893487930298,0.64,0.66,0.66,0.6655745506286621,0.6463890075683594,0.6365792155265808,Increased,Same,Decreased,Decreased,0
fri_c3_250_25.csv,250,25,0.8,0.795,0.795,0.5356556177139282,0.5140472054481506,0.5235577821731567,0.66,0.64,0.66,0.6172085404396057,0.6224243640899658,0.6185168027877808,Same,Increased,Increased,Decreased,0
fri_c3_250_5.csv,250,5,0.775,0.805,0.815,0.5294696688652039,0.5199984908103943,0.5056177973747253,0.72,0.74,0.76,0.5568697452545166,0.5491964221000671,0.534554660320282,Increased,Increased,Decreased,Decreased,0
fri_c3_250_50.csv,250,50,0.75,0.765,0.765,0.5814356207847595,0.5537630319595337,0.5383705496788025,0.56,0.5,0.52,0.6850936412811279,0.6881421804428101,0.6905450224876404,Same,Increased,Decreased,Increased,0
fri_c3_500_10.csv,500,10,0.765,0.7775,0.7775,0.5097141861915588,0.5028550624847412,0.5004105567932129,0.7,0.71,0.72,0.5462572574615479,0.5400168299674988,0.5382924675941467,Same,Increased,Decreased,Decreased,0
fri_c3_500_25.csv,500,25,0.755,0.775,0.765,0.5354654788970947,0.5084277987480164,0.5106912851333618,0.65,0.64,0.66,0.59920334815979,0.5898690223693848,0.5877376198768616,Decreased,Increased,Increased,Decreased,0
fri_c3_500_5.csv,500,5,0.855,0.86,0.86,0.445974200963974,0.4408852756023407,0.4366275668144226,0.81,0.81,0.82,0.492986798286438,0.4907262027263641,0.4874898493289947,Same,Increased,Decreased,Decreased,0
fri_c3_500_50.csv,500,50,0.7875,0.8,0.8175,0.5207710862159729,0.498605877161026,0.4617566168308258,0.57,0.6,0.6,0.6540753841400146,0.6535115838050842,0.6577251553535461,Increased,Same,Decreased,Increased,0
fri_c4_1000_10.csv,1000,10,0.7525,0.76375,0.7725,0.5435535311698914,0.5310876965522766,0.5185075998306274,0.73,0.775,0.8,0.5375648736953735,0.5239759683609009,0.5126326680183411,Increased,Increased,Decreased,Decreased,0
fri_c4_1000_100.csv,1000,100,0.82375,0.8425,0.83375,0.4537321329116821,0.4285668134689331,0.4266775846481323,0.67,0.675,0.685,0.6566904187202454,0.6610227227210999,0.6589785814285278,Decreased,Increased,Decreased,Decreased,0
fri_c4_1000_25.csv,1000,25,0.70375,0.7075,0.71125,0.5941711664199829,0.5820126533508301,0.5885565876960754,0.61,0.61,0.6,0.646058976650238,0.6465631723403931,0.6467933654785156,Increased,Decreased,Increased,Increased,0
fri_c4_1000_50.csv,1000,50,0.73375,0.74875,0.74125,0.5857969522476196,0.5681573748588562,0.5691986680030823,0.63,0.63,0.63,0.6687211394309998,0.6755771040916443,0.6728223562240601,Decreased,Same,Increased,Decreased,0
fri_c4_100_10.csv,100,10,0.4,0.575,0.575,0.6974151730537415,0.6891033053398132,0.6893478631973267,0.35,0.4,0.4,0.6975350379943848,0.7022954225540161,0.7021670937538147,Same,Same,Increased,Decreased,0
fri_c4_100_100.csv,100,100,0.725,0.8125,0.8375,0.5958905220031738,0.5261186957359314,0.542894184589386,0.4,0.4,0.45,0.7214504480361938,0.7244397401809692,0.7159841656684875,Increased,Increased,Increased,Decreased,0
fri_c4_100_25.csv,100,25,0.85,0.85,0.85,0.4755418300628662,0.4524644315242767,0.4267683923244476,0.75,0.7,0.7,0.5482600927352905,0.5444014072418213,0.5580502152442932,Same,Same,Decreased,Increased,0
fri_c4_100_50.csv,100,50,0.7375,0.8375,0.8125,0.6757044792175293,0.6622353792190552,0.6599195599555969,0.45,0.45,0.45,0.6955103278160095,0.6985722780227661,0.6988095045089722,Decreased,Same,Decreased,Increased,0
fri_c4_250_10.csv,250,10,0.685,0.685,0.7,0.6168904900550842,0.6073797345161438,0.5997703671455383,0.54,0.54,0.54,0.6886241436004639,0.6901133060455322,0.6871627569198608,Increased,Same,Decreased,Decreased,0
fri_c4_250_100.csv,250,100,0.665,0.835,0.835,0.6393505334854126,0.5680572986602783,0.5631428360939026,0.58,0.7,0.66,0.675228476524353,0.681254506111145,0.6836845874786377,Same,Decreased,Decreased,Increased,0
fri_c4_250_25.csv,250,25,0.575,0.7,0.73,0.6640363335609436,0.6417111754417419,0.6329253911972046,0.52,0.54,0.54,0.6874755620956421,0.6884233951568604,0.6873266696929932,Increased,Same,Decreased,Decreased,0
fri_c4_250_50.csv,250,50,0.675,0.715,0.7,0.6709657907485962,0.6518240571022034,0.6528518795967102,0.48,0.5,0.54,0.709169328212738,0.7194388508796692,0.7155933380126953,Decreased,Increased,Increased,Decreased,0
fri_c4_500_10.csv,500,10,0.7,0.69,0.695,0.6073298454284668,0.5970087647438049,0.600196361541748,0.59,0.6,0.6,0.6538278460502625,0.6480377316474915,0.646898627281189,Increased,Same,Increased,Decreased,0
fri_c4_500_100.csv,500,100,0.845,0.8775,0.8875,0.4342693984508514,0.3693153858184814,0.3695385456085205,0.62,0.61,0.63,0.6716663241386414,0.7339285016059875,0.7493784427642822,Increased,Increased,Increased,Increased,0
fri_c4_500_25.csv,500,25,0.7725,0.775,0.78,0.5383376479148865,0.5339131355285645,0.5272241234779358,0.66,0.64,0.65,0.6085461974143982,0.6088371872901917,0.6096793413162231,Increased,Increased,Decreased,Increased,0
fri_c4_500_50.csv,500,50,0.51,0.815,0.7825,0.6864201426506042,0.5439844131469727,0.5801883935928345,0.63,0.68,0.67,0.6698906421661377,0.6436498761177063,0.6480271816253662,Decreased,Decreased,Increased,Increased,0
fruitfly.csv,125,4,0.59,0.59,0.6,0.6769506335258484,0.6745138764381409,0.669861376285553,0.68,0.68,0.68,0.6535126566886902,0.6508821249008179,0.659130871295929,Increased,Same,Decreased,Increased,0
german.csv,1000,20,0.775,0.77375,0.7675,0.4924621284008026,0.4842394292354584,0.4853037595748901,0.745,0.755,0.755,0.5248063802719116,0.5233157873153687,0.5254393219947815,Decreased,Same,Increased,Increased,0
glass2.csv,163,9,0.7692307692307693,0.7846153846153846,0.7846153846153846,0.6020065546035767,0.5633883476257324,0.5783953666687012,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6377500295639038,0.6293675303459167,0.6377453804016113,Same,Same,Increased,Increased,0
grub-damage.csv,155,8,0.7983870967741935,0.7903225806451613,0.7983870967741935,0.4659751355648041,0.4589170813560486,0.4606078863143921,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.5254225730895996,0.5239244103431702,0.5280488729476929,Increased,Same,Increased,Increased,0
haberman.csv,306,3,0.7418032786885246,0.7418032786885246,0.7459016393442623,0.5357652306556702,0.5337766408920288,0.5302621722221375,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.5932155251502991,0.594075620174408,0.5920509696006775,Increased,Same,Decreased,Decreased,0
heart-statlog.csv,270,13,0.8611111111111112,0.8657407407407407,0.8657407407407407,0.350762128829956,0.3354462385177612,0.3445993661880493,0.8888888888888888,0.8703703703703703,0.8888888888888888,0.3701599240303039,0.3677808344364166,0.3740324079990387,Same,Increased,Increased,Increased,0
heart_c.csv,303,13,0.859504132231405,0.8553719008264463,0.871900826446281,0.4208835363388061,0.370566189289093,0.3448027670383453,0.8360655737704918,0.819672131147541,0.8360655737704918,0.4978960454463959,0.4817883372306824,0.4725733399391174,Increased,Increased,Decreased,Decreased,0
heart_h.csv,294,13,0.8595744680851064,0.8638297872340426,0.8553191489361702,0.3741375207901001,0.3601718842983246,0.3666225969791412,0.7966101694915254,0.8135593220338984,0.8135593220338984,0.3891874551773071,0.3772340416908264,0.3812051117420196,Decreased,Same,Increased,Increased,0
hill-valley.csv,1212,100,0.4850361197110423,0.5056759545923633,0.500515995872033,0.6933708190917969,0.6930768489837646,0.69309002161026,0.5555555555555556,0.4526748971193415,0.588477366255144,0.6930885314941406,0.6936286091804504,0.6920368075370789,Decreased,Increased,Increased,Decreased,0
house_votes_84.csv,435,16,0.9741379310344828,0.9827586206896552,0.9770114942528736,0.058587972074747,0.0521565154194831,0.0528093427419662,0.9540229885057472,0.9540229885057472,0.9540229885057472,0.1291030645370483,0.137907400727272,0.1396430730819702,Decreased,Same,Increased,Increased,0
humandevel.csv,130,1,0.875,0.875,0.875,0.4358491599559784,0.435480922460556,0.4362789988517761,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.4112699627876282,0.4112860560417175,0.4137023091316223,Same,Same,Increased,Increased,0
ionosphere.csv,351,34,0.9178571428571428,0.9428571428571428,0.9392857142857144,0.3315962851047516,0.2976281940937042,0.304367333650589,0.8309859154929577,0.8591549295774648,0.8591549295774648,0.5317708849906921,0.532334566116333,0.5410131216049194,Decreased,Same,Increased,Increased,0
kc1-binary.csv,145,94,0.8879310344827587,0.8879310344827587,0.896551724137931,0.3504375517368316,0.3360692262649536,0.3571968078613281,0.8620689655172413,0.8620689655172413,0.8275862068965517,0.4094604551792145,0.4196412265300751,0.4244296252727508,Increased,Decreased,Increased,Increased,0
kc1-top5.csv,145,94,0.9655172413793104,0.9741379310344828,0.9655172413793104,0.0936994478106498,0.0678186267614364,0.0758176669478416,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.2386721223592758,0.2627817392349243,0.249808132648468,Decreased,Same,Increased,Decreased,0
kc2.csv,522,21,0.8033573141486811,0.8033573141486811,0.8033573141486811,0.3613841831684112,0.3556944131851196,0.3513613045215606,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.4846600592136383,0.5024046897888184,0.4850529134273529,Same,Same,Decreased,Decreased,0
kc3.csv,458,39,0.912568306010929,0.9153005464480874,0.9234972677595628,0.2137411385774612,0.2101562619209289,0.2084897309541702,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.2296774834394455,0.229881078004837,0.2317481637001037,Increased,Same,Decreased,Increased,0
lowbwt.csv,189,9,0.8675496688741722,0.8741721854304636,0.8741721854304636,0.3315980136394501,0.3292291760444641,0.321580022573471,0.8421052631578947,0.868421052631579,0.868421052631579,0.3755303025245666,0.372427225112915,0.368757039308548,Same,Same,Decreased,Decreased,0
lsvt.csv,126,310,0.96,0.97,0.97,0.1828180849552154,0.1380076259374618,0.1016596853733062,0.9230769230769232,0.8846153846153846,0.8846153846153846,0.2882260680198669,0.3457337021827698,0.2390623092651367,Same,Same,Decreased,Decreased,0
lungcancer_GSE31210.csv,226,23,0.9,0.8944444444444445,0.9055555555555556,0.2558972537517547,0.2488842457532882,0.2488206177949905,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.1737955957651138,0.1733437478542328,0.1727465540170669,Increased,Same,Decreased,Decreased,0
machine_cpu.csv,209,6,0.9700598802395208,0.9700598802395208,0.9700598802395208,0.2092085778713226,0.1950656175613403,0.179602712392807,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.2288992553949356,0.2281036376953125,0.2121914476156234,Same,Same,Decreased,Decreased,0
mc2.csv,161,39,0.796875,0.796875,0.8046875,0.5044603943824768,0.4899568557739258,0.4731018543243408,0.8181818181818182,0.8181818181818182,0.7878787878787878,0.5533518195152283,0.5525838136672974,0.5650578737258911,Increased,Decreased,Decreased,Increased,0
mofn-3-7-10.csv,1324,10,1.0,1.0,1.0,0.0004046667309012,2.553359263401944e-05,5.562415950066679e-08,1.0,1.0,1.0,0.0003995359002146,2.458489143464249e-05,5.5254925968029056e-08,Same,Same,Decreased,Decreased,0
molecular-biology_promoters.csv,106,57,1.0,1.0,1.0,0.21990966796875,0.208779901266098,0.3424327671527862,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.5061131715774536,0.5155958533287048,0.6280760169029236,Same,Decreased,Increased,Increased,0
molecular_biology_promoters.csv,106,57,0.9642857142857144,0.9761904761904762,1.0,0.2089342623949051,0.1737538576126098,0.1907171010971069,0.7727272727272727,0.7727272727272727,0.7272727272727273,0.534170389175415,0.5530738234519958,0.6367416381835938,Increased,Decreased,Increased,Increased,0
monk1.csv,556,6,0.8220720720720721,0.8220720720720721,0.8220720720720721,0.5351986289024353,0.5342210531234741,0.5352500677108765,0.8125,0.8125,0.8125,0.5764116048812866,0.5743228197097778,0.5730401277542114,Same,Same,Increased,Decreased,0
monk2.csv,601,6,0.6645833333333333,0.66875,0.6729166666666667,0.6326709389686584,0.6298394799232483,0.6304222345352173,0.628099173553719,0.6198347107438017,0.6115702479338843,0.6580989956855774,0.6584059596061707,0.6577095985412598,Increased,Decreased,Increased,Decreased,0
monk3.csv,554,6,0.891647855530474,0.891647855530474,0.891647855530474,0.3086937963962555,0.30626380443573,0.3006349205970764,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.3784740567207336,0.379234105348587,0.3750086724758148,Same,Same,Decreased,Decreased,0
monks-problems-1.csv,556,6,1.0,1.0,1.0,0.2417323589324951,0.2008098065853119,0.237500324845314,1.0,1.0,1.0,0.2644328474998474,0.2242503017187118,0.2576319277286529,Same,Same,Increased,Increased,0
monks-problems-2.csv,601,6,0.8104166666666667,0.8125,0.8083333333333333,0.4362239837646484,0.4319848120212555,0.4320674538612366,0.8264462809917356,0.8347107438016529,0.8347107438016529,0.4873194396495819,0.4909820854663849,0.4876523315906524,Decreased,Same,Increased,Decreased,0
monks-problems-3.csv,554,6,0.9661399548532732,0.9661399548532732,0.9661399548532732,0.2082832753658294,0.1931996643543243,0.1962306797504425,0.954954954954955,0.954954954954955,0.954954954954955,0.2499606609344482,0.2419639229774475,0.2409710884094238,Same,Same,Increased,Decreased,0
mu284.csv,284,10,0.9955947136563876,0.9955947136563876,0.9955947136563876,0.0419378466904163,0.0320510007441043,0.0231090243905782,1.0,1.0,1.0,0.0357792787253856,0.0285605527460575,0.0195101834833621,Same,Same,Decreased,Decreased,0
mux6.csv,128,6,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4024844169616699,0.387949526309967,0.2956104576587677,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4355300664901733,0.4348649680614471,0.2939929664134979,Same,Same,Decreased,Decreased,0
mw1.csv,403,37,0.9192546583850932,0.9192546583850932,0.922360248447205,0.2046406716108322,0.1982355266809463,0.1978863328695297,0.9382716049382716,0.9382716049382716,0.9382716049382716,0.2276494801044464,0.2347317934036255,0.2341632395982742,Increased,Same,Decreased,Decreased,0
newton_hema.csv,140,3,0.7678571428571429,0.7678571428571429,0.7678571428571429,0.535145103931427,0.5322500467300415,0.5327624082565308,0.75,0.75,0.75,0.5146770477294922,0.5128057599067688,0.5160998702049255,Same,Same,Increased,Increased,0
no2.csv,500,7,0.605,0.6125,0.6325,0.6633120179176331,0.6559573411941528,0.653144359588623,0.57,0.57,0.58,0.6788845062255859,0.6712539792060852,0.6655160784721375,Increased,Increased,Decreased,Decreased,0
oil_spill.csv,937,49,0.9532710280373832,0.9532710280373832,0.9532710280373832,0.0983030349016189,0.0879693254828453,0.0763923153281211,0.9680851063829788,0.9680851063829788,0.9680851063829788,0.082944169640541,0.0795253664255142,0.0667451545596122,Same,Same,Decreased,Decreased,0
parity5+5.csv,1124,10,0.5127919911012235,0.5116796440489433,0.5061179087875417,0.6933032870292664,0.692304790019989,0.6920468807220459,0.4488888888888889,0.4711111111111111,0.4622222222222222,0.6944226026535034,0.6959874629974365,0.6972187161445618,Decreased,Decreased,Decreased,Increased,0
parity5_plus_5.csv,1124,10,0.5139043381535039,0.5228031145717463,0.5317018909899889,0.6928099989891052,0.6920995712280273,0.6918477416038513,0.5022222222222222,0.4755555555555555,0.4577777777777778,0.6939982175827026,0.6951994895935059,0.6951457262039185,Increased,Decreased,Decreased,Decreased,0
parkinsons.csv,195,22,0.8974358974358975,0.903846153846154,0.903846153846154,0.2510786652565002,0.2295607030391693,0.2331797480583191,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.3081099689006805,0.2926875054836273,0.2940384149551391,Same,Same,Increased,Increased,0
pc1.csv,1109,21,0.935738444193912,0.935738444193912,0.9379932356257046,0.1834383010864257,0.1806191802024841,0.1803894937038421,0.9144144144144144,0.9144144144144144,0.9144144144144144,0.2454645633697509,0.2451425790786743,0.2463842332363128,Increased,Same,Decreased,Increased,0
pc4.csv,1458,37,0.9262435677530018,0.9253859348198972,0.9262435677530018,0.1896014362573623,0.1893615126609802,0.1869162619113922,0.9006849315068494,0.8972602739726028,0.8972602739726028,0.2328979820013046,0.2322756648063659,0.2308424115180969,Increased,Same,Decreased,Decreased,0
